2021-06-25 16:45:10,0.46422,63.36893
2021-06-25 16:45:11,0.34954,59.55190
2021-06-25 16:45:12,0.32242,63.11568
2021-06-25 16:45:13,0.36257,63.09777
2021-06-25 16:45:14,0.32830,61.38762
2021-06-25 16:45:15,0.24497,56.04040
2021-06-25 16:45:16,0.32743,61.20675
2021-06-25 16:45:17,0.34085,62.66975
2021-06-25 16:45:18,0.28248,58.16679
2021-06-25 16:45:19,0.33640,61.39614
2021-06-25 16:45:20,0.34422,63.10460
2021-06-25 16:45:21,0.27633,59.05809
2021-06-25 16:45:22,0.35146,60.55327
2021-06-25 16:45:23,0.29732,57.55822
2021-06-25 16:45:24,0.33891,61.60299
2021-06-25 16:45:25,0.32636,60.27747
2021-06-25 16:45:26,0.31192,61.01442
2021-06-25 16:45:27,0.32747,59.22572
2021-06-25 16:45:28,0.34699,60.74108
2021-06-25 16:45:29,0.29013,57.33442
2021-06-25 16:45:30,0.33333,58.37504
2021-06-25 16:45:31,0.34950,64.09171
2021-06-25 16:45:32,0.32037,60.93258
2021-06-25 16:45:33,0.35117,63.53972
2021-06-25 16:45:34,0.26711,56.06928
2021-06-25 16:45:35,0.31658,59.26350
2021-06-25 16:45:36,0.33501,59.04646
2021-06-25 16:45:37,0.33697,60.18983
2021-06-25 16:45:38,0.34783,58.17807
2021-06-25 16:45:39,0.32747,57.61799
2021-06-25 16:45:40,0.26611,52.20236
2021-06-25 16:45:41,0.32860,56.31440
2021-06-25 16:45:42,0.34346,58.87798
2021-06-25 16:45:43,0.30769,57.01064
2021-06-25 16:45:44,0.33110,56.51171
2021-06-25 16:45:45,0.35117,57.53278
2021-06-25 16:45:46,0.28739,54.66360
2021-06-25 16:45:47,0.35309,58.10530
2021-06-25 16:45:48,0.33529,57.27134
2021-06-25 16:45:49,0.30525,52.97368
2021-06-25 16:45:50,0.33696,54.61387
2021-06-25 16:45:51,0.29038,50.61935
2021-06-25 16:45:52,0.32634,49.73011
2021-06-25 16:45:53,0.32328,47.85301
2021-06-25 16:45:54,0.32299,48.57003
2021-06-25 16:45:55,0.32077,46.95083
2021-06-25 16:45:56,0.33278,48.90963
2021-06-25 16:45:57,0.30178,45.18737
2021-06-25 16:45:58,0.31662,48.14349
2021-06-25 16:45:59,0.33668,49.80572
2021-06-25 16:46:00,0.31570,48.87141
2021-06-25 16:46:01,0.33361,48.89945
2021-06-25 16:46:02,0.32318,49.42248
2021-06-25 16:46:03,0.33472,49.15640
2021-06-25 16:46:04,0.33333,49.19074
2021-06-25 16:46:05,0.30994,48.24205
2021-06-25 16:46:06,0.33864,49.70134
2021-06-25 16:46:07,0.29297,44.56710
2021-06-25 16:46:08,0.33417,51.25023
2021-06-25 16:46:09,0.31689,48.49290
2021-06-25 16:46:10,0.32441,49.07738
2021-06-25 16:46:11,0.32636,48.71946
2021-06-25 16:46:12,0.32348,49.85969
2021-06-25 16:46:13,0.33891,50.56371
2021-06-25 16:46:14,0.32050,48.66482
2021-06-25 16:46:15,0.33110,50.61528
2021-06-25 16:46:16,0.31826,49.65633
2021-06-25 16:46:17,0.34226,51.51967
2021-06-25 16:46:18,0.27740,47.26351
2021-06-25 16:46:19,0.33166,53.27099
2021-06-25 16:46:20,0.30711,50.55984
2021-06-25 16:46:21,0.32803,50.51216
2021-06-25 16:46:22,0.32747,50.34125
2021-06-25 16:46:23,0.32378,51.50254
2021-06-25 16:46:24,0.33473,50.66032
2021-06-25 16:46:25,0.32188,50.12214
2021-06-25 16:46:26,0.33473,50.71998
2021-06-25 16:46:27,0.31689,48.84795
2021-06-25 16:46:28,0.33333,50.31814
2021-06-25 16:46:29,0.32206,50.04583
2021-06-25 16:46:30,0.33417,50.42579
2021-06-25 16:46:31,0.32218,49.60601
2021-06-25 16:46:32,0.33584,50.43295
2021-06-25 16:46:33,0.32299,49.98186
2021-06-25 16:46:34,0.33305,50.51794
2021-06-25 16:46:35,0.32161,50.07106
2021-06-25 16:46:36,0.32466,50.56413
2021-06-25 16:46:37,0.34089,51.96936
2021-06-25 16:46:38,0.32161,51.80153
2021-06-25 16:46:39,0.33779,51.29287
2021-06-25 16:46:40,0.31092,50.32730
2021-06-25 16:46:41,0.33556,51.62264
2021-06-25 16:46:42,0.31856,51.16961
2021-06-25 16:46:43,0.29397,46.30574
2021-06-25 16:46:44,0.31715,51.69555
2021-06-25 16:46:45,0.33023,56.82383
2021-06-25 16:46:46,0.30679,51.52975
2021-06-25 16:46:47,0.34087,55.83135
2021-06-25 16:46:48,0.31072,52.53607
2021-06-25 16:46:49,0.33863,55.31025
2021-06-25 16:46:50,0.32798,54.12187
2021-06-25 16:46:51,0.33668,54.14093
2021-06-25 16:46:52,0.32274,52.14990
2021-06-25 16:46:53,0.31213,52.09943
2021-06-25 16:46:54,0.33417,50.45708
2021-06-25 16:46:56,0.33501,50.26392
2021-06-25 16:46:57,0.32047,50.28691
2021-06-25 16:46:58,0.33556,51.25776
2021-06-25 16:46:59,0.31579,48.67693
2021-06-25 16:47:00,0.33612,50.43984
2021-06-25 16:47:01,0.27848,47.74240
2021-06-25 16:47:02,0.33445,50.62880
2021-06-25 16:47:03,0.30293,49.69763
2021-06-25 16:47:04,0.33836,51.02932
2021-06-25 16:47:05,0.32525,51.59156
2021-06-25 16:47:06,0.33164,52.80745
2021-06-25 16:47:07,0.32525,50.76908
2021-06-25 16:47:08,0.31883,50.01191
2021-06-25 16:47:09,0.33194,49.38428
2021-06-25 16:47:10,0.32050,49.00192
2021-06-25 16:47:11,0.23906,45.73888
2021-06-25 16:47:12,0.31685,54.30123
2021-06-25 16:47:13,0.33863,53.77900
2021-06-25 16:47:14,0.29205,46.19228
2021-06-25 16:47:15,0.33389,50.88866
2021-06-25 16:47:16,0.32182,51.48916
2021-06-25 16:47:17,0.33780,50.91077
2021-06-25 16:47:18,0.32441,53.31939
2021-06-25 16:47:19,0.32776,54.36979
2021-06-25 16:47:20,0.32496,55.39290
2021-06-25 16:47:21,0.33699,51.04382
2021-06-25 16:47:22,0.32720,49.45766
2021-06-25 16:47:23,0.32581,48.96210
2021-06-25 16:47:24,0.33920,50.53400
2021-06-25 16:47:25,0.32299,50.10583
2021-06-25 16:47:26,0.34064,51.31670
2021-06-25 16:47:27,0.30795,49.66131
